Product Title,Price,Area,Price per m²,Bedrooms,Toilets,Location
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Kiến Hưng, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Quang Trung, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Vạn Phúc, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Mỗ Lao, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
Bán căn 1 phòng ngủ chung cư La Casta - Kđt Văn Phú - Hà Đông,"3,45 tỷ",47 m²,"73,4 tr/m²",1,N/A,"Phú La, Hà Đông"
"Đầu tư an toàn, sinh lời cao với Peninsula Da Nang - Ưu đãi lên đến 13%!","3,85 tỷ",72 m²,"53,5 tr/m²",2,2,"Sơn Trà, Đà Nẵng"
"Tôi cần bán nhanh căn hộ 2 ngủ đẹp, thoáng ban công Đông Nam mát rượi giá chỉ hơn 2 tỷ","2,6 tỷ",63 m²,"41,27 tr/m²",2,2,"Phúc La, Hà Đông"
"Bán CC HPC Landmark 105, La Khê, Hà Đông, Hà Nội, 6,7 tỷ, 118m2, đẹp, nhiều tiện ích có hỗ trợ bank","6,7 tỷ",118 m²,"56,78 tr/m²",3,2,"La Khê, Hà Đông"
"Gia đình cần bán gấp căn góc 122m2-4pn-2wc full nội thất ở GoldSilk Complex, Phố Cầu Am, giá 6,6 tỷ","6,6 tỷ",122 m²,"54,1 tr/m²",3,2,"Vạn Phúc, Hà Đông"
Big C - CC 2 ngủ - tầng trung - view đỉnh - an sinh & tiện ích chất,6 tỷ,97 m²,"61,86 tr/m²",2,2,"Mỗ Lao, Hà Đông"
"Căn hộ 5*, mặt sông Hàn, view pháo hoa - chỉ 2.6 tỷ sở hữu ngay căn hộ giai đoạn 1 Peninsula","3,5 tỷ","62,7 m²","55,82 tr/m²",2,2,"Sơn Trà, Đà Nẵng"
"Hot, bán gấp CHCC chỉ 3.75 tỷ 3PN 2WC 85m2 ở tòa BMM Xa La, ban công: Đông Nam","3,75 tỷ",85 m²,"44,12 tr/m²",2,2,"Phúc La, Hà Đông"
Bán căn hộ 52.3 m2 1 ngủ 1wc duy nhất tại CT4 Xa La Hà Đông. Giá nét chỉ 2.45 tỷ sổ đỏ chính chủ,"2,45 tỷ","52,3 m²","46,84 tr/m²",1,1,"Phúc La, Hà Đông"
Nhà đẹp 4 ngủ full nội thất căn góc ban công Đông Nam trục đẹp nhất HPC Landmark Tố Hữu,"7,6 tỷ",143 m²,"53,15 tr/m²",4,2,"La Khê, Hà Đông"
"Cần bán chung cư CC Anland Lake View, DT 74m2, lô góc, 2 ngủ 2wc, full nội thất xịn. Sổ đỏ đẹp",Giá thỏa thuận,74 m²,N/A,2,2,"Dương Nội, Hà Đông"
"Bán căn hộ chung cư CT2A 3PN, 2WC, 103.4m2 tại Phúc La, Hà Đông, Hà Nội, 46 triệu VND/m2","4,76 tỷ","103,4 m²",46 tr/m²,3,2,"Phúc La, Hà Đông"
"Bán CH 2PN tại The Vesta, Phú Lãm, Hà Đông, Hà Nội, 3,15 tỷ, 67m2","3,15 tỷ",67 m²,"47,02 tr/m²",2,2,"Phú Lãm, Hà Đông"
"Bán căn CC dự án Park View Residence Dương Nội diện tích 56m2, 2,89 tỷ","2,89 tỷ",56 m²,"51,61 tr/m²",2,1,"Dương Nội, Hà Đông"
Chính thức nhận booking dự án cao cấp Tháp đôi Kepler Land,Giá thỏa thuận,93 m²,N/A,2,2,"Mỗ Lao, Hà Đông"
"Bán gấp căn hộ 155m2, 3PN, 2 VS tại chung cư Sông Đà - 131 Trần Phú, Hà Đông",Giá thỏa thuận,155 m²,N/A,3,2,"Văn Quán, Hà Đông"
"Chính chủ cần bán căn 2PN 60,1m2 CT1B BTL Yên Nghĩa. LH 0983 075 ***","3,05 tỷ","60,1 m²","50,75 tr/m²",2,1,"Yên Nghĩa, Hà Đông"
"Chính chủ bán căn 3PN 2VS 89,7m2 tại HPC 105 Văn Khê. LH 0983 075 ***","5,35 tỷ","89,7 m²","59,64 tr/m²",3,2,"La Khê, Hà Đông"
"Cần bán căn 3PN full nội thất tại Samsora Cầu Am Vạn Phúc Hà Đông, lh0983 075 ***","4,95 tỷ","81,8 m²","60,51 tr/m²",3,2,"Quang Trung, Hà Đông"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
"Hàng hiếm! Bán chung cư gần FLC Lê Trọng Tấn Hà Đông, lô góc, full nội thất, 95m2, 3PN nhỉnh 4 tỷ","4,53 tỷ",95 m²,"47,68 tr/m²",3,2,"La Khê, Hà Đông"
"Bán 2N 84m2 cc La Casta - Văn Phú - tầng trung đẹp, nhà mới 5.8x tỷ",Giá thỏa thuận,84 m²,N/A,2,2,"Phú La, Hà Đông"
"Tôi bán nhanh chung cư Bình Vượng 200 Quang Trung 93m2, 3 ngủ, 2 vs, giá tốt",Giá thỏa thuận,93 m²,N/A,3,2,"Quang Trung, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Kiến Hưng, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Quang Trung, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Vạn Phúc, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Mỗ Lao, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
Bán chung cư chinh chủ 85m2 đầy đủ công năng khách bếp 3 ngủ 2 vệ sinh,"3,75 tỷ",85 m²,"44,12 tr/m²",3,2,"Phúc La, Hà Đông"
Bán căn hộ đẳng cấp hứng sân golf Ecopark Aqua Bay Lake 1 giá rẻ nhất hiện tại. Em Hương 0392 079 ***,"3,9 tỷ",77 m²,"50,65 tr/m²",2,2,"Văn Giang, Hưng Yên"
"Cần bán căn hộ, SDU 143 Trần Phú, Hà Đông, 66m2, 2 ngủ 2 vệ sinh, giá tốt","3,1 tỷ",66 m²,"46,97 tr/m²",2,2,"Văn Quán, Hà Đông"
"Bán căn hộ 4PN ở FLC Star Tower, Quang Trung, Hà Đông, 5,85 tỷ, S=113,3m2 4 ngủ. Lh: 0382 083 ***","5,85 tỷ","113,3 m²","51,63 tr/m²",4,2,"Quang Trung, Hà Đông"
Độc quyền bán căn hộ 2pn view bể bơi tòa S2 Seasons Avenue liên hệ ngay 0965 179 ***,"5,35 tỷ",80 m²,"66,88 tr/m²",2,2,"Mỗ Lao, Hà Đông"
"Quỹ căn độc quyền tại The Charm An Hưng, sổ đỏ, nhận nhà ngay. Dt: 54, 72, 75m2, 78m2",Giá thỏa thuận,54 m²,N/A,2,2,"La Khê, Hà Đông"
"Căn hộ 5*, mặt sông Hàn, view pháo hoa - chỉ 2.6 tỷ sở hữu ngay căn hộ giai đoạn 1 Peninsula","3,5 tỷ","62,7 m²","55,82 tr/m²",2,2,"Sơn Trà, Đà Nẵng"
"Bán căn hộ 62m2, 2 ngủ tại Mipec Kiến Hưng, full đồ, sổ đỏ, tầng đẹp thoáng mát, giá hơn 3 tỷ",Giá thỏa thuận,62 m²,N/A,2,2,"Kiến Hưng, Hà Đông"
"Bán gấp căn chung cư 2 ngủ toà Phú Thịnh Green Hà Cầu, Hà Đông. Dt 83m2 giá 5,2 tỷ. Lh: 0382 083 ***","5,2 tỷ",83 m²,"62,65 tr/m²",2,2,"Hà Cầu, Hà Đông"
"Bán CC 3PN 2WC tại The Terra An Hưng, 6,5 tỷ, 97m2 giá ưu đãi chỉ với","6,5 tỷ",97 m²,"67,01 tr/m²",3,2,"La Khê, Hà Đông"
"Bán gấp căn hộ Park View Residence Dương Nội, 2,85 tỷ, 56m2, 2PN + 1WC","2,85 tỷ",56 m²,"50,89 tr/m²",2,1,"Dương Nội, Hà Đông"
"Tổng hợp các căn đẹp, giá hợp lý nhất HPC Landmark 105 LH: 0965 627 ***","5,8 tỷ",120 m²,"48,33 tr/m²",2,2,"La Khê, Hà Đông"
Chủ nhà thiện chí bán căn hộ 1PN1K full đồ tại Mulberry Lane - chỉ: 2.79 tỷ ( hỗ trợ vay ngân hàng),"2,79 tỷ","45,9 m²","60,78 tr/m²",1,1,"Mỗ Lao, Hà Đông"
CT4 Yên Nghĩa - 78.75 m2 - 2 ngủ 2 vệ sinh tầng trung ban công Đông Nam lh chị Huyền 0917 326 ***,"3,88 tỷ","78,75 m²","49,27 tr/m²",2,2,"Yên Nghĩa, Hà Đông"
"Cực hot căn 4 ngủ Mulberry Lane Mỗ Lao, Hà Đông 129.1m2 mới đẹp giá 7,62 tỷ. Lh: 0382 083 *** xem nhà","7,62 tỷ","129,1 m²","59,02 tr/m²",4,2,"Mỗ Lao, Hà Đông"
"Chính chủ bán CHCC tầng 5 DT 70m2, 2 ngủ, khu 6 toà B1.4 KĐT Thanh Hà Cienco 5, giá nhỉnh 2.4 tỷ",Giá thỏa thuận,70 m²,N/A,2,2,"Kiến Hưng, Hà Đông"
Bán chung cư CT3 The Pride Tố Hữu - 75m2 - 2 ngủ - 2 vệ sinh - Full nội thất - 4. X tỷ - 0971 607 ***,"4,3 tỷ",75 m²,"57,33 tr/m²",2,2,"La Khê, Hà Đông"
"Chính chủ gửi bán nhanh căn G chung cư La Casta diện tích 84m2, 2VS","5,88 tỷ",84 m²,70 tr/m²,2,2,"Phú La, Hà Đông"
"Tôi bán căn hộ 176m2 , siêu cao cấp thiết kế 3PN, 3 WC tầng trung CC TSQ mua bán trực tiếp","7,92 tỷ",176 m²,45 tr/m²,3,3,"Mỗ Lao, Hà Đông"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
"Hàng hiếm - Căn góc chung cư BMM Xa La, Hà Đông. 75m2 đầy đủ nội thất",Giá thỏa thuận,75 m²,N/A,2,2,"Phúc La, Hà Đông"
"Chính chủ bán 2N 68m2 cc K Park - Văn Phú 4,35 tỷ tầng trung","4,35 tỷ",68 m²,"63,97 tr/m²",2,2,"Phúc La, Hà Đông"
"Bán CHCC 72m2 tầng trung, 2 ngủ 2 vs khu 6 toà mới tại KĐT Thanh Hà Cienco 5, giá nhỉnh 2.6 tỷ",Giá thỏa thuận,72 m²,N/A,2,2,"Kiến Hưng, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Kiến Hưng, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Quang Trung, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Vạn Phúc, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Mỗ Lao, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
Bán CC Thủy Lợi Tower Lê trọng tấn hà đông view tàu điện dt 95 m2 giá 4.1 tỷ sẵn sổ full đồ,"4,1 tỷ",95 m²,"43,16 tr/m²",2,2,"Quang Trung, Hà Đông"
Bán căn hộ đẳng cấp hứng sân golf Ecopark Aqua Bay Lake 1 giá rẻ nhất hiện tại. Em Hương 0392 079 ***,"3,9 tỷ",77 m²,"50,65 tr/m²",2,2,"Văn Giang, Hưng Yên"
"Siêu rẻ, căn hộ tầng trung tòa CT4 Xa La 70m2, 2PN, sổ đỏ, giá 3.05 tỷ, full NT đẹp. LH 0378 884 ***","3,05 tỷ",70 m²,"43,57 tr/m²",2,2,"Phúc La, Hà Đông"
"Căn hộ 2 phòng ngủ giá 3,1 tỷ VND tại The Sparks Hà Đông","3,1 tỷ",60 m²,"51,67 tr/m²",2,2,"Dương Nội, Hà Đông"
"Bán nhanh (2PN có đồ, 80m2 rộng 4.05tỷ) BC: Đông Nam. Chính chủ bán rẻ nhất Usilk gần Aeon Hà Đông","4,05 tỷ",80 m²,"50,62 tr/m²",2,2,"La Khê, Hà Đông"
"Giảm giá sâu bán nhanh 2PN, 2WC tòa SDU - 143 Trần Phú, Hà Đông. Căn góc 68m2 - nhà đẹp hơn hình","3,15 tỷ",69 m²,"45,65 tr/m²",2,2,"Văn Quán, Hà Đông"
"Căn hộ 5*, mặt sông Hàn, view pháo hoa - chỉ 2.6 tỷ sở hữu ngay căn hộ giai đoạn 1 Peninsula","3,5 tỷ","62,7 m²","55,82 tr/m²",2,2,"Sơn Trà, Đà Nẵng"
"Chính chủ bán căn góc duy nhất PCC1 Complex: 67m, 2PN, 2W - Chỉ nhỉnh 2 tỷ 9 chấp nhận thương lượng","2,95 tỷ",67 m²,"44,03 tr/m²",2,2,"Phú Lương, Hà Đông"
"Bán căn hộ chung cư tại FLC Star Tower, 3,85 tỷ, 74 m2, uy tín giá ưu đãi, tầng trung nhà cực đẹp","3,85 tỷ",74 m²,"52,03 tr/m²",2,2,"Quang Trung, Hà Đông"
"Bán căn hộ chung cư 4PN, 3WC, 166m2 tại CT5 Văn Khê, 7 tỷ, Hà Đông, HN giá tốt",7 tỷ,166 m²,"42,17 tr/m²",4,3,"La Khê, Hà Đông"
"Bán chung cư TSQ Euroland, căn góc 225m2, 4PN, 3VS, nội thất vip chỉ 12.3 tỷ","12,3 tỷ",225 m²,"54,67 tr/m²",4,3,"Mỗ Lao, Hà Đông"
"Bán CC 3PN 2WC 98m2 tại Thanh Bình, Mỗ Lao, Hà Đông, giá siêu hời 5,5 tỷ thương lượng chính chủ","5,5 tỷ",98 m²,"56,12 tr/m²",3,2,"Mỗ Lao, Hà Đông"
"Hot - Bán căn góc 4PN + 3WC diện tích 225m2, chung cư TSQ-Euroland, giá 12 tỷ. LH 0946 165 ***",Giá thỏa thuận,295 m²,N/A,4,3,"Mỗ Lao, Hà Đông"
"Bán căn gấp căn hộ 4 phòng ngủ - chung cư TSQ Euroland, Mỗ Lao, Hà Đông. DT 176m2",Giá thỏa thuận,176 m²,N/A,4,3,"Mỗ Lao, Hà Đông"
"Bán căn hộ chung cư Mulberry Lane, 5,3 tỷ, 90m2, 2PN + 2WC, đầy đủ nội thất","5,6 tỷ",90 m²,"62,22 tr/m²",2,2,"Mỗ Lao, Hà Đông"
"Chính chủ bán căn hộ 74m2 The Pride, La Khê HĐ 2PN giá 3,7 tỷ bao phí 0981 674 ***","3,7 tỷ",74 m²,50 tr/m²,2,2,"La Khê, Hà Đông"
"Gia đình bán căn 50m2, 1pn tầng 18 đẹp hỗ trợ vay bank tại Tháp Doanh Nhân","2,29 tỷ",50 m²,"45,8 tr/m²",1,1,"Mỗ Lao, Hà Đông"
"Nhanh tay sở hữu ngay căn hộ 2 phòng ngủ 70m2 nhà đẹp sẵn ở tòa 19T Kiến Hưng, Hà Đông","2,9 tỷ",70 m²,"41,43 tr/m²",2,2,"Kiến Hưng, Hà Đông"
"Gia đình cần bán căn hộ 55m,2pn full nhà vuông giá 2ty499 tại Tháp Doanh Nhân","2,5 tỷ",55 m²,"45,44 tr/m²",2,2,"Mỗ Lao, Hà Đông"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
Bán căn hộ 100m2 CT4 - Gía sốc giảm 500tr so với thị trường tại Khu nhà ở Bộ Tư lệnh Thủ đô,Giá thỏa thuận,100 m²,N/A,3,2,"Yên Nghĩa, Hà Đông"
"Bán nhanh căn hộ 54m2, 1 phòng ngủ, 1 wc tại tòa CT4 - KĐT Xa La - Hà Đông",Giá thỏa thuận,54 m²,N/A,1,1,"Phúc La, Hà Đông"
"Gia đình cần bán căn hộ 68m2 đang ở, sẵn nội thất tại tòa chung cư SDU 143 Trần Phú",Giá thỏa thuận,68 m²,N/A,2,2,"Văn Quán, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Kiến Hưng, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Quang Trung, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Vạn Phúc, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Mỗ Lao, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
"Chính chủ cần bán nhanh căn hộ 1 ngủ nhỏ xinh tại tòa Ct4 KĐT Xa La, Hà Đông: Tầng trung-sđcc-53m2","2,5 tỷ",53 m²,"47,17 tr/m²",1,1,"Phúc La, Hà Đông"
Bán căn hộ đẳng cấp hứng sân golf Ecopark Aqua Bay Lake 1 giá rẻ nhất hiện tại. Em Hương 0392 079 ***,"3,9 tỷ",77 m²,"50,65 tr/m²",2,2,"Văn Giang, Hưng Yên"
"Bán căn hộ 3PN, 137m2, 8 tỷ tại Mulberry Lane, Mỗ Lao, Hà Đông, Hà Nội",8 tỷ,137 m²,"58,39 tr/m²",3,2,"Mỗ Lao, Hà Đông"
"Bán CH 70m2 đầy đủ nội thất toà CT6 Xa La, Hà Đông. Bán gấp giá 2.8x tỷ TL Sâu",Giá thỏa thuận,70 m²,N/A,2,2,"Phúc La, Hà Đông"
"Nhỉnh 2.4 tỷ - giá cực rẻ. Bán gấp CH 1 ngủ 52.3m2 toà CT4 Xa La, Hà Đông. Đầy đủ nội thất. SĐCC",Giá thỏa thuận,"52,3 m²",N/A,1,1,"Phúc La, Hà Đông"
Bán căn hộ 70m2 2 ngủ 2WC tầng trung gần như full nội thất giá nhỉnh 3 tỷ,"3,36 tỷ",70 m²,48 tr/m²,2,2,"Yên Nghĩa, Hà Đông"
"Đất nền, mặt Quốc lộ 12B, pháp lý an toàn, đầu tư, gần tiện ích. Giá 1,89 tỷ","1,89 tỷ",168 m²,"11,25 tr/m²",N/A,N/A,"Yên Thủy, Hòa Bình"
"Chỉ 3, x tỷ - Chốt ngay CH 3 ngủ đẹp nhất tòa 89 Phùng Hưng, Hà Đông. Nội thất như ảnh",Giá thỏa thuận,70 m²,N/A,3,2,"Phúc La, Hà Đông"
Chính chủ cần tiền gấp bán căn hộ 2PN CC The K Park - Văn Phú,Giá thỏa thuận,59 m²,N/A,2,2,"Phúc La, Hà Đông"
Bán căn hộ Victoria Văn Phú Hà Đông,Giá thỏa thuận,97 m²,N/A,2,2,"Phú La, Hà Đông"
"Siêu phẩm nhà đẹp giá tốt tại Samsora 105 Chu Văn An, Vạn Phúc Hà Đông, 81m2, giá 4.7 tỷ","4,7 tỷ",81 m²,"58,02 tr/m²",2,2,"Quang Trung, Hà Đông"
Bán căn hộ La Casta Văn Phú giá hợp lý,"6,9 tỷ",101 m²,"68,32 tr/m²",N/A,N/A,"Phú La, Hà Đông"
"Bán căn hộ 2 ngủ sửa chữa đẹp tại ct5 Xa La, 68.11m2, sổ đỏ giá 3.35 tỷ LH 0878 800 ***","3,35 tỷ","68,11 m²","49,18 tr/m²",2,2,"Phúc La, Hà Đông"
"Bán căn hộ 2 ngủ siêu đẹp tại chung cư BMM Xa La, Hà Đông 84.5m2, sổ đỏ giá 3. X tỷ","3,75 tỷ","84,5 m²","44,38 tr/m²",2,2,"Phúc La, Hà Đông"
Siêu phẩm căn góc 3 ngủ duy nhất tại tháp C Hồ Gươm Plaza 102 Trần phú Hà Đông 104.5m2 giá: 4.55 tỷ,"4,55 tỷ","104,5 m²","43,54 tr/m²",3,1,"Mỗ Lao, Hà Đông"
"Siêu phẩm, 133m2, HĐMB tại chung cư SME Hoàng Gia, Tô Hiệu, Hà Đông, Lh 0878 800 ***","5,45 tỷ",133 m²,"40,98 tr/m²",3,3,"Quang Trung, Hà Đông"
"Chính chủ bán căn hộ 2 ngủ tầng trung, diện tích 65m2 tại KĐT Thanh Hà Cienco 5, giá nhỉnh 2.4 tỷ",Giá thỏa thuận,65 m²,N/A,2,2,"Kiến Hưng, Hà Đông"
"Bán căn hộ chung cư 54m2 tại KĐT Xa La, 2,4 tỷ, Hà Đông, Hà Nội, giá ưu đãi","2,4 tỷ",54 m²,"44,44 tr/m²",N/A,N/A,"Phúc La, Hà Đông"
"Đẹp hiếm có khó tìm! Chính chủ bán nhanh CH 53.4m2 full nội thất lung linh, tòa CT4C Xa La, Hà Đông",Giá thỏa thuận,"53,4 m²",N/A,2,1,"Phúc La, Hà Đông"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
Bán căn hộ 56m2 view đẹp tầng trung tòa TTTM Xa La Hà Đông - giá nét nhà đẹp - SĐCC,Giá thỏa thuận,56 m²,N/A,2,1,"Phúc La, Hà Đông"
"Chính chủ bán căn hộ Usilk City, KĐT Văn Khê, Hà Đông, Hà Nội","4,65 tỷ","79,4 m²","58,56 tr/m²",2,2,"La Khê, Hà Đông"
"Chính chủ gửi bán căn hộ 90/ CT1 chung cư Bộ Tư Lệnh Thủ Đô giá 4,15 tỷ","4,15 tỷ",90 m²,"46,11 tr/m²",3,2,"Yên Nghĩa, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Kiến Hưng, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Quang Trung, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Vạn Phúc, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Mỗ Lao, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
"Chính chủ thiện chí bán nhanh căn 2PN, tầng Trung, 75m2 giá 3, x tỷ CC CT4 Văn Khê, Tố Hữu, Hà Đông","3,6 tỷ",75 m²,48 tr/m²,2,2,"La Khê, Hà Đông"
"Căn hộ 5*, mặt sông Hàn, view pháo hoa - chỉ 2.6 tỷ sở hữu ngay căn hộ giai đoạn 1 Peninsula","3,5 tỷ","62,7 m²","55,82 tr/m²",2,2,"Sơn Trà, Đà Nẵng"
"Cần bán gấp căn 114m2 chung cư CT4 Văn Khê, 3PN nội thất rồi giá 4.75 tỷ","4,75 tỷ",114 m²,"41,67 tr/m²",3,2,"La Khê, Hà Đông"
"Cần bán gấp căn hộ 64m2, 2 ngủ chung cư Bộ Tư Lệnh, full nội thất giá 3.15 tỷ","3,15 tỷ",64 m²,"49,22 tr/m²",2,1,"Yên Nghĩa, Hà Đông"
"Cần bán căn 62m2 chung cư HH2 Xuân Mai Dương Nội, 2PN, giá 3.12 tỷ","3,12 tỷ",62 m²,"50,32 tr/m²",2,2,"Dương Nội, Hà Đông"
"Cần bán căn hộ 70m2 chung cư The Pride, 2PN, giá 3.75 tỷ","3,75 tỷ",70 m²,"53,57 tr/m²",2,2,"La Khê, Hà Đông"
"Mở bán quỹ độc quyền Capital Elite Phạm Hùng, căn 105-127m2. CK 6%. HTLS 0% 18 tháng Capital Elite",9 tỷ,105 m²,"85,71 tr/m²",3,2,"Nam Từ Liêm, Hà Nội"
"Bán căn hộ toà Rainbow Văn Quán. Diện tích căn, 80m2, thiết kế 2pn, 2vs. LH Kiều Thuý 0949 170 ***",Giá thỏa thuận,80 m²,N/A,2,2,"Văn Quán, Hà Đông"
"Chính chủ thiện chí bán nhanh căn 2PN 51m2 giá 2, x tỷ bao phí CC Mipec, Kiến Hưng, Hà Đông","2,9 tỷ",51 m²,"56,86 tr/m²",2,1,"Kiến Hưng, Hà Đông"
"Bán CC FLC Star Tower, 100m2, 4,65 tỷ, 3PN, 2WC, Quang Trung, Hà Đông, HN","4,65 tỷ",100 m²,"46,5 tr/m²",3,2,"Quang Trung, Hà Đông"
"Bán gấp CH 60m2, 3,99 tỷ tại Nguyễn Khuyến, Hà Đông, hàng hot","3,99 tỷ",60 m²,"66,5 tr/m²",2,2,"Văn Quán, Hà Đông"
"Bán gấp căn hộ 3PN, 108m2, 4,55 tỷ tại toà nhà cao cấp Westa, Hà Đông, Hà Nội","4,55 tỷ",108 m²,"42,13 tr/m²",3,2,"Mỗ Lao, Hà Đông"
"Bán gấp CH đẹp xuất sắc 90m2, 3,98 tỷ tại Westa, Trần Phú, Mỗ Lao, Hà Đông, Hà Nội","3,98 tỷ",90 m²,"44,22 tr/m²",2,2,"Mỗ Lao, Hà Đông"
"Bán CC đẹp 3PN, 2WC, 110m2 tại Ellipse Tower, Trần Phú, Hà Đông, 4,65 tỷ","4,65 tỷ",110 m²,"42,27 tr/m²",3,2,"Mỗ Lao, Hà Đông"
"Bán CC Ellipse Tower giá siêu hời 3,75 tỷ, 80m2, 2PN, đầy đủ nội thất tại Trần Phú, Hà Đông","3,75 tỷ",80 m²,"46,88 tr/m²",2,2,"Mỗ Lao, Hà Đông"
"Chính chủ cực nhiệt bán nhanh trong tháng căn 73m2 giá 3,7x tỷ CC The Pride, Tố Hữu, Hà Đông","3,75 tỷ",73 m²,"51,37 tr/m²",2,2,"La Khê, Hà Đông"
"Chính Chủ bán căn hộ 72m full nội thất, 2 ngủ 2vs khu 6 toà mới KĐT Thanh Hà Mường Thanh giá 2,6xx","2,67 tỷ",72 m²,"37,08 tr/m²",2,2,"Kiến Hưng, Hà Đông"
"Tôi cần bán chung cư Thủy Lợi Tower căn góc 110m2, 3 ngủ, 2 vs nhỉnh 4 tỷ",Giá thỏa thuận,110 m²,N/A,3,2,"Quang Trung, Hà Đông"
"Siêu hót! Căn hộ tòa CT6 Xa La, 70m2, 2PN - 2VS giá chỉ 2.8xỷ","2,89 tỷ",70 m²,"41,29 tr/m²",2,2,"Phúc La, Hà Đông"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
"Bán CH Anland Premium, Tố Hữu, La Khê, Hà Đông, 3,9 tỷ, 55m2, giá cực chất chính chủ","3,9 tỷ",55 m²,"70,91 tr/m²",2,1,"La Khê, Hà Đông"
"Bán căn 2 PN, 2WC S= 68m2, giá 3.x tỷ. Full đồ dự án Ct1 Bộ Tư Lệnh Thủ Đô, Yên Nghĩa, Hà Đông",Giá thỏa thuận,68 m²,N/A,2,2,"Yên Nghĩa, Hà Đông"
"Bán căn hộ 2PN DT 57m2 chung cư The Vesta, Phường Phú Lãm, Quận Hà Đông, giá 2,5 tỷ","2,5 tỷ",57 m²,"43,86 tr/m²",2,2,"Phú Lãm, Hà Đông"
