Product Title,Price,Area,Price per m²,Bedrooms,Toilets,Location
"Siêu phẩm đẹp long lanh tại HH2 Linh Đàm, nhà mới tinh, vuông vắn, thoáng mát quanh năm","1,65 tỷ",48 m²,"34,38 tr/m²",2,1,"Hoàng Liệt, Hoàng Mai"
Chính chủ bán căn hộ chung cư toà A5 Đại Kim đường Nguyễn Cảnh Dị,"3,9 tỷ",75 m²,52 tr/m²,2,1,"Định Công, Hoàng Mai"
"Phải thật nhanh! Chính chủ cần bán căn chung cư cao cấp Hateco, 2 ngủ, 2 vệ sinh, 83m2, 4tỷ1","4,1 tỷ",80 m²,"51,25 tr/m²",2,2,"Yên Sở, Hoàng Mai"
"CC 130 Nguyễn Đức Cảnh, 91m2, 2 ngủ, 2vs, 2 ban công, 4,98tỷ, lô góc siêu thoáng, full nội thất","4,98 tỷ",91 m²,"54,72 tr/m²",2,2,"Tương Mai, Hoàng Mai"
Chính chủ cần tiền nhượng lại rẻ căn 2N 65.5m2 giá chỉ 50.5tr/m2 trung tâm Hoàng Mai,"3,31 tỷ","65,5 m²","50,5 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
"Chính chủ cần bán căn hộ CC Đại Kim, phố Trần Hòa, phường Đại Kim, Hoàng Mai, Hà Nội","3,9 tỷ","64,4 m²","60,56 tr/m²",2,1,"Đại Kim, Hoàng Mai"
"Chính chủ bán căn hộ chung cư VP5 Linh Đàm, 3,4 tỷ, 61,5m2, đẹp, nhiều tiện ích ở Hoàng Mai, Hà Nội","3,4 tỷ","61,5 m²","55,28 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
"Bán chung cư 176 Định Công 116m2, 3 ngủ, 2 vs, nội thất 450 triệu, slot oto, bao thuế phí, 6 tỷ 800","6,8 tỷ",116 m²,"58,62 tr/m²",3,2,"Định Công, Hoàng Mai"
"Nhà nơ KĐT Pháp Vân đường Trần Thủ Độ, Ngọc Hồi, BV Nội Tiết, IEC, Tecco 83m2 3 ngủ, 3.96 tỷ","3,96 tỷ",83 m²,"47,71 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
"Bán CH 3PN, 2WC, 70m2 tại Vĩnh Hưng, Hoàng Mai, Hà Nội, giá thỏa thuận",Giá thỏa thuận,70 m²,N/A,3,2,"Vĩnh Hưng, Hoàng Mai"
"Chính chủ bán căn 2 ngủ giá rẻ nhất tòa CT12 Kim Văn Kim Lũ, sổ đỏ chính chủ nhà đẹp",Giá thỏa thuận,64 m²,N/A,2,N/A,"Đại Kim, Hoàng Mai"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
Bán gấp chung cư Đồng Phát căn góc 2PN tầng trung view Gamuda giá 4.16 tỷ hỗ trợ bank,"4,16 tỷ",80 m²,52 tr/m²,2,2,"Vĩnh Hưng, Hoàng Mai"
"Bán gấp chung cư Đồng Phát 431 Tam Trinh, 83m2, 3 phòng ngủ, 2 vệ sinh, giá 4,3 tỷ","4,3 tỷ",83 m²,"51,81 tr/m²",3,2,"Vĩnh Hưng, Hoàng Mai"
"Bán gấp chung cư Gelexia 885 Tam Trinh, 75m2, 2pn 2vs, giá 4,2 tỷ","4,2 tỷ",75 m²,56 tr/m²,2,2,"Yên Sở, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
"Bán chung cư Đồng Phát 431 Tam Trinh 70m2 2pn 2vs giá 3,8 tỷ","3,8 tỷ",70 m²,"54,29 tr/m²",2,2,"Vĩnh Hưng, Hoàng Mai"
Mua ngay shophouse góc 3 mặt tiền duy nhất giá chủ đầu tư. Cạnh Vinhomes Long Biên. Cho thuê 200tr,Giá thỏa thuận,170 m²,N/A,5,5,"Từ Sơn, Bắc Ninh"
Bán gấp căn hộ 99m2 3 ngủ sổ hồng lâu dài giá chỉ 6.x tỷ tại Phương Đông Green Park 0973 817 ***,"6,7 tỷ",99 m²,"67,68 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
Chính chủ bán P206 chung cư 11 tầng nhà G Đền Lừ 1,"3,8 tỷ",100 m²,38 tr/m²,3,2,"Hoàng Văn Thụ, Hoàng Mai"
"Bán căn chung cư 2 ngủ Kim Văn Kim Lũ giá 2,65 tỷ","2,65 tỷ","53,5 m²","49,53 tr/m²",2,N/A,"Đại Kim, Hoàng Mai"
"Bán nhanh căn hộ chung cư Rice City Linh Đàm, 3,5 tỷ, 58 m2, 2PN, Hoàng Liệt, Hoàng Mai, Hà Nội","3,5 tỷ",58 m²,"60,34 tr/m²",2,1,"Hoàng Liệt, Hoàng Mai"
"Nhà phố thương mại giáp ranh chợ vải Ninh Hiệp, giá chỉ bằng 1/2 thị trường. LH 0963 207 ***",Giá thỏa thuận,120 m²,N/A,N/A,N/A,"Từ Sơn, Bắc Ninh"
"Bán căn hộ tại chung cư Lidaco - Vinaconex 7 - số 19 Đại Từ, Hoàng Mai 160m sổ đỏ Lh 0878 800 ***","9,76 tỷ",160 m²,61 tr/m²,3,2,"Đại Kim, Hoàng Mai"
"Bán căn hộ 2PN +1 - 2WC- 90m2 chung cư Hà nội Melody Linh Đàm - Thanh toán ngay 1,8 Tỷ Ký HĐMB","5,8 tỷ",90 m²,"64,44 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
"Bán chung cư Gelexia - 885 Tam Trinh vị trí đẹp 67m2 2pn 2vs, giá 4 tỷ",4 tỷ,67 m²,"59,7 tr/m²",2,2,"Yên Sở, Hoàng Mai"
"Chính chủ bán căn tầng trung HH4B Linh Đàm, 62m2 2 ngủ 2 vệ sinh /LH: 0358 040 ***",Giá thỏa thuận,62 m²,N/A,2,2,"Hoàng Liệt, Hoàng Mai"
"Duy nhất 1 căn HH1 Linh Đàm: 70m2, 2PN, 2WC - Tầng đẹp",Giá thỏa thuận,70 m²,N/A,2,2,"Hoàng Liệt, Hoàng Mai"
Bán căn hộ 2PN 80m2 Sunshine Palace,"5,58 tỷ",80 m²,"69,75 tr/m²",2,2,"Mai Động, Hoàng Mai"
Bán căn hộ Rice City Linh Đàm - 69m2 - tầng đẹp - 2 phòng ngủ full NT đẹp - giá chỉ tầm 4 tỷ,"4,35 tỷ",69 m²,"63,04 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
Chính chủ bán nhanh căn hộ 3 ngủ tại South Tower - Hoàng Mai. 83m2 góc đẹp nhất. tầng đẹp,"4,35 tỷ",83 m²,"52,41 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
"Chỉ 3 tỷ 6 chung cư Vũ Tông Phan, Trần Hòa, Thanh Xuân: 64m2 2 ngủ 2wc nhà ở luôn, mặt phố hiện đại","3,6 tỷ",65 m²,"55,38 tr/m²",2,2,"Đại Kim, Hoàng Mai"
"Cần bán căn hộ chung cư phố Trần Hòa, diện tích 63m2, tầng 3, mặt tiền 5m, giá chỉ nhỉnh 3 tỷ","3,65 tỷ",63 m²,"57,94 tr/m²",2,1,"Đại Kim, Hoàng Mai"
"Bán căn K35 Tân Mai thiết kế 2PN diện tích 77m2 vị trí đẹp giá 4,4 tỷ. LH: 0961 995 ***","4,5 tỷ",77 m²,"58,44 tr/m²",2,2,"Tương Mai, Hoàng Mai"
"Bán căn hộ chung cư HH Linh Đàm, Hoàng Mai, 75,2m2 - 2 ngủ, 2 WC - nhỉnh hơn 4 tỉ","4,05 tỷ","75,2 m²","53,86 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
"Cần bán căn hộ chung cư HH4B Linh Đàm, Hoàng Mai, 67m 2 ngủ 2 VS giá 2ty6","2,6 tỷ",67 m²,"38,81 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
"Tôi cần bán chung cư Đại Kim Buiding 70m2, 2 ngủ chỉ 3.38 tỷ","3,38 tỷ",70 m²,"48,29 tr/m²",2,N/A,"Đại Kim, Hoàng Mai"
Bán căn hộ 2 ngủ 2 vs sổ đỏ giá 3tỷ650 Tây Nam Linh Đàm,"3,65 tỷ",73 m²,50 tr/m²,2,2,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
"Cần bán căn hộ chung cư HH3 Linh Đàm, Hoàng Mai, Hà Nội. Thông tin căn hộ: 56m2 2ngủ 2VS giá 2ty5","2,5 tỷ",56 m²,"44,64 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
Mua ngay shophouse góc 3 mặt tiền duy nhất giá chủ đầu tư. Cạnh Vinhomes Long Biên. Cho thuê 200tr,Giá thỏa thuận,170 m²,N/A,5,5,"Từ Sơn, Bắc Ninh"
"Bán căn hộ 2 ngủ tòa Đại Kim Building, mặt đường Trần Hòa, tặng nội thất - sổ đỏ riêng lâu dài","3,65 tỷ",60 m²,"60,83 tr/m²",2,1,"Đại Kim, Hoàng Mai"
Chính chủ cần bán căn hoa hậu X2 Đại Kim siêu đẹp 0929 656 ***,"4,08 tỷ",77 m²,53 tr/m²,2,1,"Đại Kim, Hoàng Mai"
CĂN HỘ 3 NGỦ -SIÊU THOÁNG NGAY ĐÔ THỊ ĐỊNH CÔNG - GẦN CHỢ - TIỆN ÍCH KHÔNG THIẾU GÌ,"4,6 tỷ",86 m²,"53,49 tr/m²",3,2,"Định Công, Hoàng Mai"
"Chính chủ bán căn B2-1004 giá tốt. ban công đông nam. tầng 10. nhà sạch, nội thất mới xịn",Giá thỏa thuận,"58,1 m²",N/A,2,2,"Hoàng Liệt, Hoàng Mai"
"Nhà phố thương mại giáp ranh chợ vải Ninh Hiệp, giá chỉ bằng 1/2 thị trường. LH 0963 207 ***",Giá thỏa thuận,120 m²,N/A,N/A,N/A,"Từ Sơn, Bắc Ninh"
Chính chủ cần bán căn hoa hậu X2 Đại Kim siêu đẹp 0929 656 ***,Giá thỏa thuận,123 m²,N/A,3,2,"Đại Kim, Hoàng Mai"
Chính chủ cần bán căn hoa hậu X2 Đại Kim siêu đẹp 0929 656 ***,Giá thỏa thuận,77 m²,N/A,2,1,"Đại Kim, Hoàng Mai"
"Bán căn hộ Bea Sky, đối diện tòa án thành phố Hà Nội, đại lộ Chu Văn An 76 m2 2 ngủ 2 vs giá 4,7 tỷ","4,7 tỷ",76 m²,"61,84 tr/m²",2,2,"Đại Kim, Hoàng Mai"
"Chính chủ - bán chung cư A1 Lĩnh Nam - Tam Trinh - Hoàng Mai, nội thất đầy đủ, sổ hồng vĩnh viễn",1 tỷ,52 m²,"19,23 tr/m²",2,2,"Lĩnh Nam, Hoàng Mai"
"Bán CC Lidaco - Vinaconex 7, 5,6 tỷ, 116m2 tại Đại Từ, Hoàng Mai, HN nhà siêu đẹp bao đẹp uy tín","5,6 tỷ",116 m²,"48,28 tr/m²",N/A,N/A,"Đại Kim, Hoàng Mai"
"Bán CC view đẹp tại 87 Lĩnh Nam, 4,55 tỷ, 72m2, 2PN, 2WC","4,55 tỷ",72 m²,"63,19 tr/m²",2,2,"Mai Động, Hoàng Mai"
"Bán chung cư 1PN tòa Zen KĐT Gamuda Gardens, Hoàng Mai, Hà Nội",4 tỷ,54 m²,"74,07 tr/m²",1,1,"Yên Sở, Hoàng Mai"
"Hanoi Melody Residences - trung tâm Linh Đàm - giá hấp dẫn - chiết khấu khủng, tặng vàng 9999","3,54 tỷ",68 m²,"52,06 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
"Bán CC tại 87 Lĩnh Nam, 4,75 tỷ, 76m2, giá ưu đãi","4,75 tỷ",76 m²,"62,5 tr/m²",2,2,"Mai Động, Hoàng Mai"
"CC Osaka Complex Ngọc Hồi - Hoàng Mai, tầm tiền nhiều người, diện tích đủ dùng cho GĐ trẻ, giá tốt","3,26 tỷ",56 m²,"58,21 tr/m²",N/A,N/A,"Hoàng Liệt, Hoàng Mai"
Suất ngoại giao căn 3PN ( DT145m2 - View Hồ Linh Đàm ) dự án Hà Nội Melody Linh Đàm,9 tỷ,145 m²,"62,07 tr/m²",4,N/A,"Hoàng Liệt, Hoàng Mai"
Chính chủ cần bán gấp căn 3PN sân vườn tòa Zen Tower full đồ giá 7.7ty LH 0934 515 ***,"7,5 tỷ",120 m²,"62,5 tr/m²",3,2,"Hoàng Văn Thụ, Hoàng Mai"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
Chính chủ cần bán gấp căn 2PN 72m View Hồ Yên Sở dự án Rose Town LH : 0934 515 ***,Giá thỏa thuận,72 m²,N/A,2,2,"Hoàng Liệt, Hoàng Mai"
"Tôi chính chủ cần bán gấp căn 91m, 3 ngủ chung cư An Bình , full nội thất đẹp",Giá thỏa thuận,91 m²,N/A,N/A,N/A,"Định Công, Hoàng Mai"
"MỪNG XUÂN TẶNG 1 LƯỢNG VÀNG TRỊ GIÁ 86TR CHO CĂN GÓC 3PN MELODY LINH ĐÀM , GIÁ CHỈ 60TR/M2, CK CAO.","5,4 tỷ",90 m²,60 tr/m²,3,2,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
"Soi giá tăng trưởng dự án Hà Nội Melody, tiềm năng phía Nam Hà Nội có gì khiến nhà đầu tư săn đón","4,5 tỷ",89 m²,"50,55 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
Mua ngay shophouse góc 3 mặt tiền duy nhất giá chủ đầu tư. Cạnh Vinhomes Long Biên. Cho thuê 200tr,Giá thỏa thuận,170 m²,N/A,5,5,"Từ Sơn, Bắc Ninh"
"Còn 1 duy nhất căn 3PN Hà Nội Melody 56tr/m2 view hồ công viên, quà tặng 1 cây vàng","4,98 tỷ",89 m²,56 tr/m²,3,2,"Hoàng Liệt, Hoàng Mai"
Tại sao nên lựa chọn căn hộ 3PN diện tích 89m2 thay vì căn 100m2 tại Hà Nội Melody Residences,"5,07 tỷ",89 m²,57 tr/m²,3,2,"Hoàng Liệt, Hoàng Mai"
"Bán gấp chung cư Kim Văn Kim Lũ Hoàng Mai 65m2 2PN 2VS, full nội thất 2.86 tỷ có thương lượng","2,86 tỷ",65 m²,44 tr/m²,2,2,"Đại Kim, Hoàng Mai"
Chuyển công tác bán nhanh chung cư Osaka Complex 77m2 3N2VS tầng 20 chỉ 3.55 tỷ có thương lượng,"3,55 tỷ",77 m²,"46,1 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
"Nhà phố thương mại giáp ranh chợ vải Ninh Hiệp, giá chỉ bằng 1/2 thị trường. LH 0963 207 ***",Giá thỏa thuận,120 m²,N/A,N/A,N/A,"Từ Sơn, Bắc Ninh"
Bán căn hộ CT1 - X2 Bắc Linh Đàm - view vườn hoa - lô góc,"3,45 tỷ",72 m²,"47,92 tr/m²",2,2,"Đại Kim, Hoàng Mai"
"Ngoại giao, chuyển nhượng, trực tiếp CĐT: VIP CĂN 3PN chỉ 5,5 tỷ 101m2, vay 0%/24T, CK tới 11%","5,5 tỷ",101 m²,"54,46 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
"Bán căn hộ 63m tòa Rice City Tây Nam Linh Đàm, 3.65 tỷ bao sang tên.","3,65 tỷ","63,5 m²","57,48 tr/m²",2,N/A,"Hoàng Liệt, Hoàng Mai"
Chính chủ cần thanh khoản gửi bán căn hộ 2 phòng ngủ 66m2 tại HH Linh Đàm nội thất cao cấp giá tốt,"2,75 tỷ",66 m²,"41,67 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
Cần bán căn hộ 2PN - CT36 Định Công - Dream Home - thanh xuân - Liên hệ: 0886 896 ***,4 tỷ,72 m²,"55,56 tr/m²",2,2,"Định Công, Hoàng Mai"
"Bán căn góc chung cư 3PN, 2WC, 75m2 tại khu đô thị kiểu mẫu Linh Đàm, Hoàng Liệt, Hoàng Mai, HN","4,44 tỷ",75 m²,"59,2 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
"Bán gấp trước Tết. Giá cắt lỗ. Căn hộ 3 ngủ 85m2 Bea Sky, Hoàng Mai, Hà Nội","5,6 tỷ",85 m²,"65,88 tr/m²",3,2,"Đại Kim, Hoàng Mai"
"Bán CC @Home 987 đường Tam Trinh, Hoàng Mai, Hà Nội. DT 55m2 2PN 2VS. Giá 3,3 tỷ. LH 0983 282 ***","3,3 tỷ",55 m²,60 tr/m²,2,2,"Yên Sở, Hoàng Mai"
"Bán căn hộ 3PN, 2WC tại chung cư 83 Ngọc Hồi, 3,1 tỷ, 81m2 view đẹp uy tín","3,1 tỷ",81 m²,"38,27 tr/m²",3,2,"Đại Kim, Hoàng Mai"
Tôi cần bán căn hộ 3PN nội thất mới chưa qua sử dụng nhận nhà ở ngay giá bán vô cùng hợp lý,"2,8 tỷ","76,27 m²","36,71 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
Chính chủ cắt lỗ cần bán nhanh căn 90m cc vp3 linh đàm,"5,15 tỷ",90 m²,"57,22 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
"Căn hộ giá tốt tại tòa CT12 tầng 20, 3 phòng ngủ 2 vệ sinh: (Chia đơn giá: 47tr/m2 - Rẻ nhất luôn)","3,5 tỷ","73,6 m²","47,55 tr/m²",3,2,"Đại Kim, Hoàng Mai"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
"Cần bán nhanh căn hộ 2PN - HH1 Linh Đàm - Hoàng Mai - Hà Nội. Khoảng tầng đẹp, chia thang đi nhanh","2,25 tỷ",57 m²,"39,47 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
Chính chủ bán căn góc toà South Tower số 8 Trần Thủ Độ. Diện tích: 118.3m2. Sổ đỏ lâu dài. Full NT,"5,67 tỷ",119 m²,"47,62 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
Vị trí siêu hiếm-bán Căn CT36B Định Công-DT 60m2 - 2N 2vs(2 ban công)-giá 3.6xtỷ(giá thương lượng),"3,63 tỷ",60 m²,"60,5 tr/m²",2,2,"Định Công, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
E cần bán nhà căn hộ tại chung cư HH Linh Đàm - Hoàng Mai. Căn 1 ngủ chia 2,"1,85 tỷ",48 m²,"38,54 tr/m²",2,1,"Hoàng Liệt, Hoàng Mai"
Mua ngay shophouse góc 3 mặt tiền duy nhất giá chủ đầu tư. Cạnh Vinhomes Long Biên. Cho thuê 200tr,Giá thỏa thuận,170 m²,N/A,5,5,"Từ Sơn, Bắc Ninh"
"Bán gấp căn hộ chung cư tại HUD3 Nguyễn Đức Cảnh, 5 tỷ, 76,4m2 2pn 2wc full nội thất",5 tỷ,"76,4 m²","65,44 tr/m²",2,2,"Tương Mai, Hoàng Mai"
"Cần bán căn 3 ngủ góc rộng, full nội thất, ban công đông nam tại dự án Feliz Homes, có slot oto","7,1 tỷ","107,5 m²","66,05 tr/m²",3,2,"Hoàng Văn Thụ, Hoàng Mai"
"Chính chủ gửi bán căn hộ 2 phòng ngủ tòa B15 Đại Kim, đầy đủ nội thất, giá 3.3 tỷ","3,3 tỷ",59 m²,"55,93 tr/m²",2,1,"Đại Kim, Hoàng Mai"
"Bán căn hộ CC @Home 987 Tam Trinh Hoàng Mai DT 55m2 gồm 2 ngủ giá 3,xtỷ - BST LH 0886 162 ***","3,3 tỷ",55 m²,60 tr/m²,2,2,"Yên Sở, Hoàng Mai"
Chính chủ cần bán căn hộ chung cư Vin Ocean Park 1 - The London,"3,5 tỷ","54,4 m²","64,34 tr/m²",2,2,"Gia Lâm, Hà Nội"
"Bán căn hộ 105m2, 6,8 tỷ, 3PN, 2WC tại Nguyễn Xiển, Đại Kim, Hoàng Mai, Hà Nội, view đẹp, uy tín","6,8 tỷ",105 m²,"64,76 tr/m²",3,2,"Đại Kim, Hoàng Mai"
"Chính chủ bán cắt lỗ 3,6 tỷ diện tích 88.6m2 tại Tây Nam Linh Đàm","3,6 tỷ","88,6 m²","40,63 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
"Chính chủ bán chung cư Kim Văn Kim Lũ, nhỉnh 2 tỷ cực hiếm, 2 ngủ - 2vs full nội thất","2,78 tỷ",56 m²,"49,64 tr/m²",2,2,"Đại Kim, Hoàng Mai"
"Bán CC tại CT3A X2 Bắc Linh Đàm, 3,75 tỷ, 69m2, giá siêu hời, chính chủ","3,75 tỷ",69 m²,"54,35 tr/m²",2,2,"Đại Kim, Hoàng Mai"
0961 505 *** - Bán chung cư An Bình - Trần Nguyên Đán - có slot ô tô - 95m2 x 3PN x 2 wc - 7 tỷ,"7,5 tỷ",95 m²,"78,95 tr/m²",3,2,"Định Công, Hoàng Mai"
Bán căn góc chung cư CT16 KĐT Định Công - 115m2 x 3PN x 2 wc - tặng nội thất - 6.2 tỷ,"6,2 tỷ",115 m²,"53,91 tr/m²",3,2,"Định Công, Hoàng Mai"
"Chính chủ cần bán gấp căn 2PN ban công hướng Đông toà Zen mới nhất, view thoáng nhà giá nhỉnh 5 tỷ",5 tỷ,"76,9 m²","65,02 tr/m²",2,2,"Hoàng Văn Thụ, Hoàng Mai"
Bán CHCC căn thương mại @Homes 987 Tam Trinh DT 55m2 2PN 2WC. Ban công view cực thoáng đẹp,"3,3 tỷ",55 m²,60 tr/m²,2,2,"Yên Sở, Hoàng Mai"
Lô góc - View thoáng - Tòa Nam Rice City Linh Đàm - 2pn 2vs - Full nội thất vào ở luôn!,"4,3 tỷ",80 m²,"53,75 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
"Bán gấp căn 3 phòng ngủ rẻ nhất tại Beasky, Hoàng Mai, Hà Nội","4,7 tỷ",79 m²,"59,49 tr/m²",3,2,"Đại Kim, Hoàng Mai"
"Bán CC Rose Town 3,85 tỷ, 66m2, 2PN, 2WC tại Ngọc Hồi, Hoàng Mai, Hà Nội hàng hot","3,85 tỷ",66 m²,"58,33 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
"Chính chủ bán căn 3 ngủ 113m2 chung cư An Bình, giá nhỉnh 8 tỷ có thương lượng, liên hệ: 0368 945 ***","8,2 tỷ",113 m²,"72,57 tr/m²",3,2,"Định Công, Hoàng Mai"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
Bán Căn Hộ 55m2 2 phòng ngủ khu N3 Chung cư Đồng Tàu,Giá thỏa thuận,55 m²,N/A,N/A,N/A,"Thịnh Liệt, Hoàng Mai"
PKD chủ đầu tư bán căn hộ 96m2 3pn2vs tầng đẹp giá bán tốt nhất tại dự án Hanoi Melody,"4,5 tỷ",96 m²,"46,88 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
Gia chủ cần tiền bán 2N 65m2 vừa mới bàn giao nguyên bản CĐT giá chỉ 3.25 tỷ,"3,25 tỷ",65 m²,50 tr/m²,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
"Em cần bán căn hộ 78m2-Toà Nơ4 Pháp Vân, TK: 3PN-2VS với giá: 3,830tỷ, full toàn bộ nội thất đẹp","3,83 tỷ",78 m²,"49,1 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
"Nhà phố thương mại giáp ranh chợ vải Ninh Hiệp, giá chỉ bằng 1/2 thị trường. LH 0963 207 ***",Giá thỏa thuận,120 m²,N/A,N/A,N/A,"Từ Sơn, Bắc Ninh"
Chính chủ em cần bán căn hộ 2 ngủ 2 VS full nội thất Rose Town,"4,45 tỷ",75 m²,"59,33 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
